"","state","Region","yearq","year","quarter","Income","Population","Per_cap_Inc","index_nsa","index_sa","PCEPILFE","TOTRESNS","BPCCRO1Q156NBEA","FEDFUNDS","GDPC1","GDPDEF","MORTGAGE30US","inflation","rPer_cap_Inc","rTOTRESNS","rGDPC1","rindex_nsa","index_nsag","subregion","region"
"718","ID",7,2018 Q2,2018,2,76518.9,1749712,43732.2827985406,326.25,320.75,109.509,2151.047,2,1.74,18598.135,110.281,4.54,1.36551698339069,32026.1727466396,1575.26198953511,13619.8489115963,238.920499684957,5.61224519545928,"Mountain West","West"
"719","ID",7,2018 Q3,2018,3,77239.6,1758904,43913.4824868213,334.86,329.74,110.064,2014.613,2,1.92,18732.72,110.767,4.57,1.37243752805626,31996.7077474299,1467.90870900567,13649.2332926297,243.989247710423,2.12152077036057,"Mountain West","West"
"720","ID",7,2018 Q4,2018,4,78608.7,1768088,44459.7214618277,338.27,337.98,110.409,1895.798,1.9,2.22,18783.548,111.256,4.78,1.37673948825378,32293.4889578996,1377.02013792354,13643.5020279868,245.703710023639,0.702679453830318,"Mountain West","West"
"721","IL",3,2001 Q1,2001,1,427611.5,12434161,34390.0565546803,147.78,148.3,81.698,39.61,1.8,5.59,13222.69,79.204,7.01,1.0187291136715,33757.8028282105,38.8817787461137,12979.593713922,145.063096771035,0.851537644047326,"Great Lakes","Midwest"
"722","IL",3,2001 Q2,2001,2,426962.7,12434161,34337.8777225098,151.9,150.79,82.044,38.569,1.9,4.33,13299.984,79.683,7.13,1.02304354331887,33564.4342283945,37.7002525961679,13000.4085230364,148.478528594413,2.35444568563762,"Great Lakes","Midwest"
"723","IL",3,2001 Q3,2001,3,427164.8,12434161,34354.1313322226,154.66,153.13,82.465,39.33,1.7,3.5,13244.784,80.004,6.96,1.02829318170482,33408.8876046677,38.2478467228521,12880.3576991936,150.40457600194,1.29718917998484,"Great Lakes","Midwest"
"724","IL",3,2001 Q4,2001,4,428154.1,12434161,34433.6944004505,155.4,155.2,82.637,44.632,1.7,2.13,13280.859,80.268,6.77,1.03043792707866,33416.5634780852,43.313623098612,12888.5580111088,150.809666372206,0.269333806878825,"Great Lakes","Midwest"
"725","IL",3,2002 Q1,2002,1,427381.1,12488445,34222.1229304369,157.3,157.94,82.862,43.722,1.5,1.73,13397.002,80.533,6.97,1.03324355329443,33121.0611683198,42.315289420965,12965.9671790688,152.239033573894,0.947795480271148,"Great Lakes","Midwest"
"726","IL",3,2002 Q2,2002,2,433631.1,12488445,34722.5855580899,161.85,160.59,83.366,40.935,1.6,1.75,13478.152,80.821,6.81,1.03952815601776,33402.2559726576,39.378442770434,12965.6440010556,155.695638509704,2.27051161234052,"Great Lakes","Midwest"
"727","IL",3,2002 Q3,2002,3,432624.2,12488445,34641.9590269245,164.8,163.15,83.745,39.416,1.9,1.74,13538.072,81.194,6.29,1.0442540775101,33173.8795883126,37.745603152427,12964.3467921906,157.815998567079,1.36186220607732,"Great Lakes","Midwest"
"728","IL",3,2002 Q4,2002,4,436011.5,12488445,34913.1937563083,166.44,166.25,84.109,38.67,1.7,1.44,13559.032,81.654,6.08,1.04879295725473,33288.9284913731,36.8709569725,12928.225639016,158.696717830434,0.558067161347623,"Great Lakes","Midwest"
"729","IL",3,2003 Q1,2003,1,433501.5,12525556,34609.3618518811,168.09,168.84,84.293,42.867,1.7,1.25,13634.253,82.025,5.84,1.05108733602673,32927.1989735026,40.7834806211666,12971.5700424472,159.920107719502,0.770898041114532,"Great Lakes","Midwest"
"730","IL",3,2003 Q2,2003,2,437921.5,12525556,34962.2403987496,173.31,171.88,84.558,41.174,1.4,1.25,13751.543,82.266,5.51,1.05439174023642,33158.6819818127,39.0500024125452,13042.1573645072,164.369648761797,2.7823524544511,"Great Lakes","Midwest"
"731","IL",3,2003 Q3,2003,3,442086.7,12525556,35294.7765352692,176.43,174.69,84.897,43.593,1.3,1.02,13985.073,82.712,6.03,1.05861888373485,33340.399531461,41.1791256228135,13210.6778132089,166.660544895579,1.39374644348281,"Great Lakes","Midwest"
"732","IL",3,2003 Q4,2003,4,446309.2,12525556,35631.887319014,178.47,178.23,85.218,43.12,1.4,1,14145.645,83.201,5.92,1.06262157713602,33532.0570235824,40.5788861508132,13312.024999648,167.952546645075,0.775229524363522,"Great Lakes","Midwest"
"733","IL",3,2004 Q1,2004,1,447385.6,12556006,35631.2031071027,179.94,180.83,85.702,45.462,1.7,1,14221.147,83.82,5.6,1.06865679086239,33342.0452775572,42.5412540197428,13307.4969640382,168.379597208933,0.254268585019277,"Great Lakes","Midwest"
"734","IL",3,2004 Q2,2004,2,454638.8,12556006,36208.8708782076,185.46,183.84,86.238,46.064,2,1.01,14329.523,84.504,6.11,1.07534041598085,33672.0078033899,42.8366676407152,13325.569082168,172.466316009184,2.42708669458311,"Great Lakes","Midwest"
"735","IL",3,2004 Q3,2004,3,459661.4,12556006,36608.8866156961,188.97,187.15,86.605,46.777,2,1.43,14464.984,85.056,5.89,1.07991670407502,33899.7317826034,43.3153777726459,13394.536768824,174.985718145604,1.46080822894455,"Great Lakes","Midwest"
"736","IL",3,2004 Q4,2004,4,468055.9,12556006,37277.45112578,189.9,189.57,86.994,45.665,2.1,1.95,14609.876,85.712,5.74,1.08476732006584,34364.4673251379,42.0965852817436,13468.2117812263,175.060583488516,0.0427836875524684,"Great Lakes","Midwest"
"737","IL",3,2005 Q1,2005,1,467526.3,12589773,37135.4034739149,192.01,193.1,87.6,50.438,2.2,2.47,14771.602,86.391,5.77,1.09232380667365,33996.6988241333,46.1749526027397,13523.0981049315,175.781209589041,0.411643835616435,"Great Lakes","Midwest"
"738","IL",3,2005 Q2,2005,2,472302.1,12589773,37514.7431172905,198.11,196.3,88.032,46.543,2.1,2.94,14839.782,86.996,5.71,1.09771060900793,34175.4400562776,42.4000639312977,13518.8472063795,180.475617502726,2.67059711596039,"Great Lakes","Midwest"
"739","IL",3,2005 Q3,2005,3,478583.1,12589773,38013.6401188488,201.91,199.96,88.387,47.08,2.1,3.46,14972.054,87.783,5.76,1.10213726370393,34490.8400892801,42.7170022740901,13584.5638225531,183.198596626201,1.50877950226891,"Great Lakes","Midwest"
"740","IL",3,2005 Q4,2005,4,487828.7,12589773,38748.0139633971,203.53,203.07,88.89,44.756,2.2,3.98,15066.597,88.489,6.23,1.10840939697741,34958.2149601597,40.3785822477219,13592.9892340196,183.623488356396,0.231929576983509,"Great Lakes","Midwest"
"741","IL",3,2006 Q1,2006,1,499728,12609903,39629.8052411664,205.1,206.49,89.41,47.149,2.1,4.46,15267.026,89.107,6.25,1.1148935108983,35545.8210616327,42.2901376132424,13693.7078301756,183.963757968907,0.185308326052121,"Great Lakes","Midwest"
"742","IL",3,2006 Q2,2006,2,506752.9,12609903,40186.8991379236,210.45,208.52,90,44.73,2.3,4.91,15302.705,89.852,6.6,1.12225048630854,35809.2062584991,39.857412,13635.7303353333,187.52498,1.93582805135706,"Great Lakes","Midwest"
"743","IL",3,2006 Q3,2006,3,510641.5,12609903,40495.2758161581,211.1,208.89,90.527,44.925,2.5,5.25,15326.368,90.481,6.56,1.12882188637837,35873.9286550158,39.7981298397163,13577.3129356766,187.009130977498,-0.275082830298973,"Great Lakes","Midwest"
"744","IL",3,2006 Q4,2006,4,516758.8,12609903,40980.3945359453,209.8,209.25,91.011,41.714,2.3,5.25,15456.928,90.815,6.24,1.13485710010474,36110.6209162043,36.7570507301315,13620.1535845997,184.869090549494,-1.14435076876642,"Great Lakes","Midwest"
"745","IL",3,2007 Q1,2007,1,528721.8,12643955,41816.1722340834,211.66,213.42,91.584,44.607,2.4,5.26,15493.328,91.708,6.21,1.14200209486757,36616.5459958568,39.060348663522,13566.8122410901,185.341166142558,0.25535669140821,"Great Lakes","Midwest"
"746","IL",3,2007 Q2,2007,2,536018.6,12643955,42393.2701437169,212.75,210.73,91.973,42.498,2.1,5.25,15582.085,92.301,6.36,1.1468527108584,36964.8776537192,37.0561970143412,13586.823183543,185.507692474965,0.089848540328988,"Great Lakes","Midwest"
"747","IL",3,2007 Q3,2007,3,539854.1,12643955,42696.6166836247,211.01,208.56,92.368,42.909,2,5.07,15666.738,92.776,6.55,1.15177814354831,37070.1744279401,37.2545704573012,13602.2185242508,183.203684825914,-1.24200113661737,"Great Lakes","Midwest"
"748","IL",3,2007 Q4,2007,4,547645.9,12643955,43312.8637360699,207.5,206.89,92.963,42.05,2.3,4.5,15761.967,93.145,6.22,1.15919746620779,37364.5258885564,36.2750965437862,13597.3097418543,179.003151791573,-2.29282125975371,"Great Lakes","Midwest"
"749","IL",3,2008 Q1,2008,1,546625,12695866,43055.3536088046,201.29,203.39,93.519,44.891,2.1,3.18,15671.383,93.489,5.87,1.16613048032321,36921.5575231952,38.4956921695057,13438.7903107176,172.613616912071,-3.56950970726007,"Great Lakes","Midwest"
"750","IL",3,2008 Q2,2008,2,561050.4,12695866,44191.5817321953,201.24,199.28,93.912,45.035,2.2,2.09,15752.308,93.99,6.09,1.17103097411342,37737.3295062946,38.4575651673907,13451.6578538206,171.848571428571,-0.443212706613763,"Great Lakes","Midwest"
"751","IL",3,2008 Q3,2008,3,552849.5,12695866,43545.6313102233,196.87,194.22,94.43,45.977,2.2,1.94,15667.032,94.69,6.32,1.17749014913462,36981.7372503936,39.0466111617071,13305.4463440856,167.194604680716,-2.70817889794911,"Great Lakes","Midwest"
"752","IL",3,2008 Q4,2008,4,545599.1,12695866,42974.5477779932,190.87,190.36,94.593,314.799,1.6,0.51,15328.027,94.986,5.84,1.17952266945982,36433.8464115098,266.886773905046,12995.1101380863,161.819696172021,-3.2147619350271,"Great Lakes","Midwest"
"753","IL",3,2009 Q1,2009,1,524260.7,12747038,41128.0408829094,183.85,186.19,94.578,860.235,1.1,0.18,15155.94,94.976,5.06,1.17933562771211,34873.9068984944,729.423397195965,12851.2525559855,155.892856689716,-3.66261933652642,"Great Lakes","Midwest"
"754","IL",3,2009 Q2,2009,2,526045.5,12747038,41268.057724469,184.88,182.95,95.003,881.737,1.1,0.18,15134.117,94.838,5.01,1.18463514389745,34836.0910420883,744.311026514952,12775.3402201194,156.064929318022,0.110378776782324,"Great Lakes","Midwest"
"755","IL",3,2009 Q3,2009,3,523042.4,12747038,41032.4657383151,186.02,183.09,95.291,796.542,0.9,0.16,15189.222,94.938,5.16,1.18822634545364,34532.5332124746,670.36217724654,12783.1048841129,156.552664155062,0.312520461305213,"Great Lakes","Midwest"
"756","IL",3,2009 Q4,2009,4,527494.4,12747038,41381.7233462393,180.82,180.53,95.961,1056.716,1.5,0.12,15356.058,95.259,4.92,1.19658087685171,34583.3066086745,883.112893112827,12833.2804719417,151.113897520868,-3.47408117488633,"Great Lakes","Midwest"
"757","IL",3,2010 Q1,2010,1,528734.8,12827387,41219.2132349324,176.58,179.23,96.228,1112.375,1.7,0.13,15415.145,95.499,5,1.1999102199611,34351.9144592908,927.048525377229,12846.9153304651,147.16101010101,-2.61583314619483,"Great Lakes","Midwest"
"758","IL",3,2010 Q2,2010,2,537188.3,12835957,41850.2726364696,180.11,178.03,96.456,1117.448,1.5,0.19,15557.277,95.943,4.92,1.20275325452641,34795.3933851115,929.075016670814,12934.720352202,149.748087832794,1.7579912845178,"Great Lakes","Midwest"
"759","IL",3,2010 Q3,2010,3,545084.2,12846162,42431.6772589354,177.55,174.34,96.585,1087.751,1.3,0.19,15671.967,96.222,4.45,1.20436181355679,35231.669404748,903.176261282808,13012.6734537661,147.42247553968,-1.55301635351154,"Great Lakes","Midwest"
"760","IL",3,2010 Q4,2010,4,550963.2,12854869,42860.2734107987,172.79,172.81,96.843,1039.671,0.9,0.19,15750.625,96.763,4.44,1.20757893161754,35492.7303620541,860.954901397107,13043.1432576438,143.087955143893,-2.94020323557838,"Great Lakes","Midwest"
"761","IL",3,2011 Q1,2011,1,564679.6,12859220,43912.4301473962,165.98,168.81,97.214,1110.349,1.1,0.16,15712.754,97.283,4.85,1.2122050975111,36225.2478871416,915.97453457321,12962.1250003497,136.924024111753,-4.3077916837519,"Great Lakes","Midwest"
"762","IL",3,2011 Q2,2011,2,566500,12863727,44038.5589650651,167.32,165.07,97.761,1527.988,1.5,0.09,15825.096,97.922,4.65,1.21902588657788,36126.0244347169,1253.45000202535,12981.7554936631,137.257134440114,0.243281141145002,"Great Lakes","Midwest"
"763","IL",3,2011 Q3,2011,3,569929.9,12871026,44280.0674942308,169.44,166.14,98.265,1696.559,1.8,0.08,15820.7,98.553,4.29,1.22531048930121,36137.8343537102,1384.59518204854,12911.5845641887,138.283317966723,0.747635837506276,"Great Lakes","Midwest"
"764","IL",3,2011 Q4,2011,4,570760.5,12876937,44324.2441894373,162.37,162.65,98.596,1638.918,1.9,0.07,16004.107,98.703,4,1.22943787720086,36052.4472292599,1333.06288214532,13017.4182012658,132.068486754027,-4.49427400504787,"Great Lakes","Midwest"
"765","IL",3,2012 Q1,2012,1,585099.6,12879681,45428.1126993751,160.26,163.24,99.284,1619.192,2.1,0.1,16129.418,99.32,3.92,1.23801685869619,36694.2601631591,1307.89172104267,13028.431629749,129.448964183554,-1.98345770051189,"Great Lakes","Midwest"
"766","IL",3,2012 Q2,2012,2,591520.9,12881945,45918.6015776344,166.5,163.93,99.753,1586.705,1.9,0.15,16198.807,99.713,3.79,1.24386503067485,36916.0644002684,1275.62473489519,13022.9619778052,133.856966707768,3.40520494081632,"Great Lakes","Midwest"
"767","IL",3,2012 Q3,2012,3,588675.3,12888473,45674.5574126586,168.46,165.08,100.052,1583.771,1.7,0.14,16220.667,100.225,3.55,1.24759339617936,36610.1307946425,1269.46087150682,13001.5652933674,135.02796705713,0.874814645933673,"Great Lakes","Midwest"
"768","IL",3,2012 Q4,2012,4,607660.7,12894854,47124.2791892021,163.64,164.16,100.476,1525.584,1.8,0.16,16239.138,100.737,3.36,1.25288044291486,37612.7502473949,1217.66127696166,12961.442643497,130.611025916637,-3.27113059372707,"Great Lakes","Midwest"
"769","IL",3,2013 Q1,2013,1,600589.5,12895012,46575.3347108169,163.5,166.64,100.865,1636.934,1.5,0.14,16382.964,101.139,3.5,1.25773105890568,37031.2352398619,1301.49763608784,13025.8085653497,129.995994646309,-0.470887711057365,"Great Lakes","Midwest"
"770","IL",3,2013 Q2,2013,2,606483.7,12896086,47028.509270177,173.09,170.14,101.16,1884.689,1.4,0.12,16403.18,101.431,3.67,1.2614095466108,37282.5062221344,1494.11347413998,13003.8495776987,137.219510083037,5.55672154082974,"Great Lakes","Midwest"
"771","IL",3,2013 Q3,2013,3,609295.9,12898651,47237.1800741023,174.56,171.12,101.565,2147.705,1.5,0.08,16531.685,101.918,4.44,1.26645967379919,37298.6057522051,1695.83370432728,13053.463400384,137.833050361837,0.447123210416076,"Great Lakes","Midwest"
"772","IL",3,2013 Q4,2013,4,614314.1,12898804,47625.6635886552,172.63,173.33,102.004,2427.797,1.6,0.09,16663.649,102.517,4.29,1.27193376228241,37443.5092462628,1908.74483561429,13101.0352065017,135.722476373476,-1.53125392119022,"Great Lakes","Midwest"
"773","IL",3,2014 Q1,2014,1,625218.9,12894407,48487.603966588,170.51,173.69,102.399,2556.401,1.5,0.07,16616.54,102.937,4.36,1.27685919497232,37974.1197443773,2002.1009443061,13013.6040570709,133.538608384847,-1.60906877547574,"Great Lakes","Midwest"
"774","IL",3,2014 Q2,2014,2,633873.5,12890072,49175.3265614032,178.62,175.44,102.829,2714.9,1.7,0.09,16841.475,103.512,4.23,1.2822210584069,38351.6759758268,2117.34160985714,13134.6111417985,139.305152437542,4.31825980698836,"Great Lakes","Midwest"
"775","IL",3,2014 Q3,2014,3,640896.2,12888377,49726.6800932344,180.43,177.09,103.298,2759.023,1.7,0.09,17047.098,103.957,4.14,1.28806923038556,38605.5958175088,2141.98347023176,13234.6131697419,140.077874499022,0.554697402040996,"Great Lakes","Midwest"
"776","IL",3,2014 Q4,2014,4,649128.6,12885042,50378.4620958162,177.41,178.18,103.546,2760.317,1.5,0.1,17143.038,104.123,3.96,1.29116165394783,39017.9354705742,2137.85546647867,13277.2205150175,137.403399069013,-1.90927756405106,"Great Lakes","Midwest"
"777","IL",3,2015 Q1,2015,1,653422.2,12875767,50748.2156208636,175.77,178.79,103.708,2745.584,1.3,0.11,17277.58,104.09,3.72,1.29318170482318,39242.9118286996,2123.12313865854,13360.5199760867,135.920574304779,-1.07917618798443,"Great Lakes","Midwest"
"778","IL",3,2015 Q2,2015,2,660874.9,12867286,51360.8619564374,184.69,181.43,104.152,2756.74,1.3,0.12,17405.669,104.675,3.82,1.29871814055564,39547.3508474005,2122.66227283201,13402.1913273293,142.209455795376,4.62687972204667,"Great Lakes","Midwest"
"779","IL",3,2015 Q3,2015,3,667986,12861515,51936.8052674976,185.28,182.14,104.52,2649.299,1.2,0.14,17463.222,105.048,3.95,1.30330689809966,39850.0194721799,2032.75146004592,13399.1633324914,142.161451205511,-0.0337562573435064,"Great Lakes","Midwest"
"780","IL",3,2015 Q4,2015,4,668760.1,12854226,52026.4775179774,181.77,182.5,104.778,2725.944,1.2,0.16,17468.902,105.049,3.9,1.30652401616041,39820.5290331149,2086.40940869266,13370.5173298975,139.124882322625,-2.1360002005721,"Great Lakes","Midwest"
"781","IL",3,2016 Q1,2016,1,666674.9,12842425,51911.9169471498,181.69,184.43,105.169,2440.011,1.4,0.36,17556.839,104.941,3.74,1.31139957105093,39585.1257641855,1860.61598147743,13387.8639184931,138.54663674657,-0.415630594902671,"Great Lakes","Midwest"
"782","IL",3,2016 Q2,2016,2,668044,12831267,52063.7595648193,189.51,186.32,105.701,2487.012,1.5,0.37,17639.417,105.657,3.59,1.31803331836999,39501.0951841539,1886.91132867239,13383.1343670542,143.782404707619,3.7790653631139,"Great Lakes","Midwest"
"783","IL",3,2016 Q3,2016,3,670230.7,12823744,52264.8221923332,192.04,189.07,106.193,2371.183,1.7,0.4,17735.074,106.043,3.45,1.32416828769515,39469.9243880139,1790.69610867006,13393.36862603,145.026883504562,0.86552926936674,"Great Lakes","Midwest"
"784","IL",3,2016 Q4,2016,4,677067.3,12815978,52829.9361937107,191.6,192.31,106.649,2156.06,1.8,0.45,17824.231,106.551,3.84,1.32985435682578,39726.106789476,1621.27528396891,13403.1451703813,144.075927575505,-0.655710104277211,"Great Lakes","Midwest"
"785","IL",3,2017 Q1,2017,1,680522.9,12803736,53150.3383075065,191.86,194.32,107.118,2158.542,1.8,0.7,17925.256,107.058,4.17,1.33570252880443,39792.0473768068,1616.03497294572,13420.0958772195,143.639766985941,-0.302729676569575,"Great Lakes","Midwest"
"786","IL",3,2017 Q2,2017,2,685020.8,12791072,53554.6043365247,197.02,193.93,107.406,2344.812,1.6,0.95,18021.048,107.411,3.98,1.33929373036062,39987.1985677889,1750.78248097872,13455.6353035026,147.107386179543,2.41410806099519,"Great Lakes","Midwest"
"787","IL",3,2017 Q3,2017,3,691983.3,12782153,54136.6779133375,198.49,195.62,107.785,2296.929,1.5,1.15,18163.558,107.973,3.88,1.34401965185296,40279.6773385723,1708.99956472608,13514.3544775989,147.683852484112,0.391867682201401,"Great Lakes","Midwest"
"788","IL",3,2017 Q4,2017,4,701368.2,12772302,54913.2176799452,197.84,198.54,108.392,2310.902,1.7,1.2,18322.464,108.713,3.92,1.35158860791062,40628.6479173822,1709.76729640564,13556.2432923463,146.375900804487,-0.885642985082054,"Great Lakes","Midwest"
"789","IL",3,2018 Q1,2018,1,714930.9,12758829,56034.209722538,198.72,200.92,108.923,2281.018,1.8,1.45,18438.254,109.355,4.28,1.35820988577984,41255.9283430374,1679.42968452944,13575.4084792376,146.310229428128,-0.0448648828108907,"Great Lakes","Midwest"
"790","IL",3,2018 Q2,2018,2,721164.1,12746165,56578.908244166,205.14,202.1,109.509,2151.047,2,1.74,18598.135,110.281,4.54,1.36551698339069,41434.0567948674,1575.26198953511,13619.8489115963,150.228816261677,2.67827263265548,"Great Lakes","Midwest"
"791","IL",3,2018 Q3,2018,3,727932.6,12737092,57150.6117722947,206.5,203.68,110.064,2014.613,2,1.92,18732.72,110.767,4.57,1.37243752805626,41641.6853984131,1467.90870900567,13649.2332926297,150.462221979939,0.155366809158146,"Great Lakes","Midwest"
"792","IL",3,2018 Q4,2018,4,732728.8,12727194,57571.9046947819,204.06,204.73,110.409,1895.798,1.9,2.22,18783.548,111.256,4.78,1.37673948825378,41817.5734668617,1377.02013792354,13643.5020279868,148.21976251936,-1.49038039653442,"Great Lakes","Midwest"
"793","IN",3,2001 Q1,2001,1,176230.2,6091866,28928.7715783637,144.13,143.97,81.698,39.61,1.8,5.59,13222.69,79.204,7.01,1.0187291136715,28396.9223909821,38.8817787461137,12979.593713922,141.480201228916,0.456624388761683,"Great Lakes","Midwest"
"794","IN",3,2001 Q2,2001,2,176109.8,6091866,28909.0075192068,145.72,144.8,82.044,38.569,1.9,4.33,13299.984,79.683,7.13,1.02304354331887,28257.8466068244,37.7002525961679,13000.4085230364,142.437729998537,0.676793474496004,"Great Lakes","Midwest"
"795","IN",3,2001 Q3,2001,3,175375.6,6091866,28788.4861551452,146.34,145.08,82.465,39.33,1.7,3.5,13244.784,80.004,6.96,1.02829318170482,27996.3795027955,38.2478467228521,12880.3576991936,142.313498332626,-0.0872182292660094,"Great Lakes","Midwest"
"796","IN",3,2001 Q4,2001,4,175687.7,6091866,28839.7184048369,147.46,147.3,82.637,44.632,1.7,2.13,13280.859,80.268,6.77,1.03043792707866,27987.8269684802,43.313623098612,12888.5580111088,143.10420465409,0.555608800800843,"Great Lakes","Midwest"
"797","IN",3,2002 Q1,2002,1,175957.4,6127760,28714.7995352298,147.9,147.85,82.862,43.722,1.5,1.73,13397.002,80.533,6.97,1.03324355329443,27790.9302639001,42.315289420965,12965.9671790688,143.141468948372,0.0260399716224157,"Great Lakes","Midwest"
"798","IN",3,2002 Q2,2002,2,178017,6127760,29050.909304542,149.37,148.32,83.366,40.935,1.6,1.75,13478.152,80.821,6.81,1.03952815601776,27946.2457427134,39.378442770434,12965.6440010556,143.69019168486,0.383342954713885,"Great Lakes","Midwest"
"799","IN",3,2002 Q3,2002,3,178945.1,6127760,29202.3675861979,150.38,149.02,83.745,39.416,1.9,1.74,13538.072,81.194,6.29,1.0442540775101,27964.8106865213,37.745603152427,12964.3467921906,144.007098692459,0.22054880982742,"Great Lakes","Midwest"
"800","IN",3,2002 Q4,2002,4,180753.4,6127760,29497.467263731,149.82,149.64,84.109,38.67,1.7,1.44,13559.032,81.654,6.08,1.04879295725473,28125.1576487911,36.8709569725,12928.225639016,142.849929496249,-0.803550107402398,"Great Lakes","Midwest"
"801","IN",3,2003 Q1,2003,1,180027.4,6155967,29244.3737921272,151.24,151.43,84.293,42.867,1.7,1.25,13634.253,82.025,5.84,1.05108733602673,27822.9722590658,40.7834806211666,12971.5700424472,143.889089722753,0.727448890012336,"Great Lakes","Midwest"
"802","IN",3,2003 Q2,2003,2,181226,6155967,29439.0791893459,153.39,152.17,84.558,41.174,1.4,1.25,13751.543,82.266,5.51,1.05439174023642,27920.437979479,39.0500024125452,13042.1573645072,145.477239764422,1.1037320791516,"Great Lakes","Midwest"
"803","IN",3,2003 Q3,2003,3,182743.2,6155967,29685.5392499667,154.94,153.45,84.897,43.593,1.3,1.02,13985.073,82.712,6.03,1.05861888373485,28041.7624378992,41.1791256228135,13210.6778132089,146.36051026538,0.607153739230055,"Great Lakes","Midwest"
"804","IN",3,2003 Q4,2003,4,186612.5,6155967,30314.0838799168,155,154.83,85.218,43.12,1.4,1,14145.645,83.201,5.92,1.06262157713602,28527.6381848179,40.5788861508132,13312.024999648,145.865662184046,-0.338102183736248,"Great Lakes","Midwest"
"805","IN",3,2004 Q1,2004,1,186554,6196638,30105.6798864158,155.04,155.46,85.702,45.462,1.7,1,14221.147,83.82,5.6,1.06865679086239,28171.514132354,42.5412540197428,13307.4969640382,145.079319502462,-0.539086903531452,"Great Lakes","Midwest"
"806","IN",3,2004 Q2,2004,2,190923.9,6196638,30810.8848701506,159.16,157.75,86.238,46.064,2,1.01,14329.523,84.504,6.11,1.07534041598085,28652.2150681439,42.8366676407152,13325.569082168,148.008944548807,2.01932643218324,"Great Lakes","Midwest"
"807","IN",3,2004 Q3,2004,3,192589.6,6196638,31079.6919232655,160.68,158.98,86.605,46.777,2,1.43,14464.984,85.056,5.89,1.07991670407502,28779.712181493,43.3153777726459,13394.536768824,148.78925327637,0.527203764570873,"Great Lakes","Midwest"
"808","IN",3,2004 Q4,2004,4,195125.6,6196638,31488.9461027092,159.98,159.89,86.994,45.665,2.1,1.95,14609.876,85.712,5.74,1.08476732006584,29028.2953037321,42.0965852817436,13468.2117812263,147.478631629768,-0.880857735180466,"Great Lakes","Midwest"
"809","IN",3,2005 Q1,2005,1,193233.6,6233007,31001.6658091351,160.45,161.08,87.6,50.438,2.2,2.47,14771.602,86.391,5.77,1.09232380667365,28381.3880277329,46.1749526027397,13523.0981049315,146.888678082192,-0.4000264587868,"Great Lakes","Midwest"
"810","IN",3,2005 Q2,2005,2,196658.7,6233007,31551.175861025,163.64,162.09,88.032,46.543,2.1,2.94,14839.782,86.996,5.71,1.09771060900793,28742.7083259583,42.4000639312977,13518.8472063795,149.073898582334,1.4876711593246,"Great Lakes","Midwest"
"811","IN",3,2005 Q3,2005,3,199076.2,6233007,31939.0303909493,164.86,162.9,88.387,47.08,2.1,3.46,14972.054,87.783,5.76,1.10213726370393,28979.176589686,42.7170022740901,13584.5638225531,149.582094199373,0.340901809017118,"Great Lakes","Midwest"
"812","IN",3,2005 Q4,2005,4,201818.5,6233007,32378.9946008403,165.31,165.4,88.89,44.756,2.2,3.98,15066.597,88.489,6.23,1.10840939697741,29212.1256722802,40.3785822477219,13592.9892340196,149.141644279446,-0.294453639176664,"Great Lakes","Midwest"
"813","IN",3,2006 Q1,2006,1,206763.9,6278616,32931.4454013432,164.64,165.42,89.41,47.149,2.1,4.46,15267.026,89.107,6.25,1.1148935108983,29537.7496410482,42.2901376132424,13693.7078301756,147.673296499273,-0.984532380119305,"Great Lakes","Midwest"
"814","IN",3,2006 Q2,2006,2,208756.8,6278616,33248.8561173354,168.28,166.58,90,44.73,2.3,4.91,15302.705,89.852,6.6,1.12225048630854,29626.9473909537,39.857412,13635.7303353333,149.948698666667,1.5408352229781,"Great Lakes","Midwest"
"815","IN",3,2006 Q3,2006,3,210431.2,6278616,33515.5390933289,169.28,167.16,90.527,44.925,2.5,5.25,15326.368,90.481,6.56,1.12882188637837,29690.72401746,39.7981298397163,13577.3129356766,149.961656522363,0.00864152594322701,"Great Lakes","Midwest"
"816","IN",3,2006 Q4,2006,4,211758,6278616,33726.859549939,167.39,167.54,91.011,41.714,2.3,5.25,15456.928,90.815,6.24,1.13485710010474,29719.0364732495,36.7570507301315,13620.1535845997,147.498746744899,-1.64235967685328,"Great Lakes","Midwest"
"817","IN",3,2007 Q1,2007,1,214855,6332669,33928.0325562571,167.68,168.64,91.584,44.607,2.4,5.26,15493.328,91.708,6.21,1.14200209486757,29709.2559713661,39.060348663522,13566.8122410901,146.829853249476,-0.453490968692729,"Great Lakes","Midwest"
"818","IN",3,2007 Q2,2007,2,216772.2,6332669,34230.7801023549,170.88,169.05,91.973,42.498,2.1,5.25,15582.085,92.301,6.36,1.1468527108584,29847.5818021426,37.0561970143412,13586.823183543,148.999081034651,1.47737516395244,"Great Lakes","Midwest"
"819","IN",3,2007 Q3,2007,3,216599.5,6332669,34203.5088206884,171.08,168.83,92.368,42.909,2,5.07,15666.738,92.776,6.55,1.15177814354831,29696.2648686117,37.2545704573012,13602.2185242508,148.535549974017,-0.311096590271363,"Great Lakes","Midwest"
