GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "92000","Mideast",2,SQINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",1810732,1867208,1916280,1920724,1913828,1921148,1922628,1971008,1988528,2061856,2130872,2212836,2210448,2237344,2268508,2335040,2321160,2361364,2418212,2472296,2468668,2526836,2570116,2612056,2658512,2719372,2799120,2851832,2899416,2950540,3020544,3066308,3075384,3139500,3181372,3246816,3280052,3325728,3375284,3431424
 "92000","Mideast",2,SQINC7H,800,"I","   Services","Thousands of dollars",3861000,3981820,4011400,4031148,4055256,4050288,4094872,4236076,4282332,4311952,4340344,4472392,4558052,4558052,4732048,4833040,4799104,4840768,4920544,4997904,5068460,5172892,5210428,5244448,5291184,5348228,5462316,5658420,5632484,5767956,5966488,6128804,6096976,6265508,6440912,6544100,6710100,6803008,6879860,6906240
 "92000","Mideast",2,SQINC7H,900,"...","  Government and government enterprises","Thousands of dollars",4491992,4575392,4733276,4899820,4916500,5003408,5103784,5136356,4999224,5119324,5352224,5658388,5985280,6309308,6631232,6901212,7141964,7299740,7442876,7537124,7527216,7535724,7528512,7569692,7501528,7574684,7686824,7781296,7847992,7959080,8071536,8223360,8334624,8480860,8634832,8756836,8819024,8965488,9136640,9334064
 "92000","Mideast",2,SQINC7H,910,"...","   Federal civilian","Thousands of dollars",1776680,1789116,1821524,1871384,1941892,1986820,2008048,2006796,1917076,1953288,2046244,2194736,2367212,2528288,2661908,2770492,2833792,2891804,2920196,2920208,2910124,2879128,2849364,2819584,2728672,2718176,2732160,2770640,2842976,2900312,2952992,3000956,3003564,3039352,3065892,3083208,3109372,3140740,3192972,3266108
 "92000","Mideast",2,SQINC7H,920,"...","   Military","Thousands of dollars",578680,585680,596624,612216,576872,592536,603908,612440,558172,600012,677908,790572,898276,1011480,1104292,1179156,1296632,1340728,1366028,1373796,1344192,1332668,1321800,1310296,1290760,1279964,1271060,1262792,1219484,1217008,1217632,1222596,1184196,1188940,1190120,1187152,1134104,1130684,1130124,1132992
 "92000","Mideast",2,SQINC7H,930,"...","   State and local","Thousands of dollars",2136632,2200596,2315128,2416220,2397736,2424052,2491828,2517120,2523976,2566024,2628072,2673080,2719792,2769540,2865032,2951564,3011540,3067208,3156652,3243120,3272900,3323928,3357348,3439812,3482096,3576544,3683604,3747864,3785532,3841760,3900912,3999808,4146864,4252568,4378820,4486476,4575548,4694064,4813544,4934964
"Note: See the included footnote file."
"SQINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1948:Q1-1957:Q4. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
