GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "39000","Ohio",3,SQINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",213932,220608,226408,226932,229632,230516,230692,236496,242196,251128,259532,269528,276516,279880,283780,292108,302312,307552,314952,321996,335436,343336,349216,354916,359864,368092,378896,386036,390464,397356,406772,412944,423988,432828,438600,447628,456900,463264,470168,477976
 "39000","Ohio",3,SQINC7H,800,"I","   Services","Thousands of dollars",594492,613104,617660,620696,597836,597108,603680,624504,647864,652340,656632,676612,708840,708840,735904,751608,775932,782668,795560,808068,839412,856704,862924,868560,903512,913252,932736,966220,967680,990956,1025060,1052952,1059672,1088964,1119444,1137376,1164332,1180456,1193800,1198372
 "39000","Ohio",3,SQINC7H,900,"...","  Government and government enterprises","Thousands of dollars",716880,731624,759188,787120,791160,804128,821340,826996,816812,834256,867300,908552,970300,1016700,1065396,1106604,1136640,1160932,1185112,1202512,1238468,1242884,1243996,1254888,1282208,1298964,1322188,1340224,1358340,1378152,1398260,1426408,1450032,1477448,1507196,1531224,1545144,1573232,1604992,1640732
 "39000","Ohio",3,SQINC7H,910,"...","   Federal civilian","Thousands of dollars",243788,245500,249940,256784,265364,271504,274408,274236,277604,282856,296316,317816,345216,368708,388192,404028,404308,412584,416636,416640,415624,411196,406952,402696,403616,402068,404132,409832,422660,431188,439020,446156,440488,445728,449620,452160,456784,461392,469064,479816
 "39000","Ohio",3,SQINC7H,920,"...","   Military","Thousands of dollars",64152,64936,66144,67876,65440,67216,68512,69480,55040,59164,66848,77960,106512,119936,130940,139812,159572,165000,168116,169072,165568,164152,162808,161392,155540,154232,153160,152160,154948,154632,154708,155336,165736,166404,166568,166152,162668,162172,162092,162504
 "39000","Ohio",3,SQINC7H,930,"...","   State and local","Thousands of dollars",408940,421188,443104,462460,460356,465408,478420,483280,484168,492236,504136,512776,518572,528056,546264,562764,572760,583348,600360,616800,657276,667536,674236,690800,723052,742664,764896,778232,780732,792332,804532,824916,843808,865316,891008,912912,925692,949668,973836,998412
"Note: See the included footnote file."
"SQINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1948:Q1-1957:Q4. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
