GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "98000","Far West",8,SQINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",1136531,1132243,1139271,1141927,1223232,1246436,1246036,1253256,1446391,1545959,1670643,1788035,1931083,2012591,2081819,2177031,2294433,2355341,2393245,2413049,2414623,2409467,2421191,2426315,2479771,2483475,2506651,2539031,2654993,2699945,2749817,2773565,2889005,2935265,2991309,3044513,3183439,3245095,3304455,3352195
 "98000","Far West",8,SQINC5H,61,"...","  Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",695078,718214,732654,745866,742195,765187,794075,825683,957644,1050656,1154108,1258640,1344890,1428746,1513098,1593454,1690943,1747223,1788359,1800523,1824872,1831428,1842204,1858848,1838215,1837847,1859619,1881279,1925445,1955185,1993333,2022325,2092769,2138161,2198521,2247689,2304051,2363783,2424403,2485231
 "98000","Far West",8,SQINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",441453,414029,406617,396061,481037,481249,451961,427573,488747,495303,516535,529395,586193,583845,568721,583577,603490,608118,604886,612526,589751,578039,578987,567467,641556,645628,647032,657752,729548,744760,756484,751240,796236,797104,792788,796824,879388,881312,880052,866964
 "98000","Far West",8,SQINC5H,70,"..."," Proprietors' income 6/","Thousands of dollars",4251280,4576072,4577212,4631712,4339416,4263828,4250584,4289116,4608868,4828560,5053260,5055992,5335548,5575636,5753412,5817216,5747616,5914924,6093884,5994940,6169540,5969960,5834180,5905472,5924260,5942736,5882772,6090416,6435348,6539508,6650116,6577492,6672364,6884680,7014704,7002636,6918132,7052780,7216928,7073036
 "98000","Far West",8,SQINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",1012580,1282840,1218888,1157892,995916,904780,914200,939580,946284,1064680,1163020,1261644,1348344,1413492,1462076,1522892,1433408,1522288,1651772,1402676,1506240,1307860,1238880,1232828,1320888,1243804,1172092,1240728,1321344,1376468,1342100,1178464,1244800,1427120,1462300,1396604,1179512,1276596,1355896,1321280
 "98000","Far West",8,SQINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",3238700,3293232,3358324,3473820,3343500,3359048,3336384,3349536,3662584,3763880,3890240,3794348,3987204,4162144,4291336,4294324,4314208,4392636,4442112,4592264,4663300,4662100,4595300,4672644,4603372,4698932,4710680,4849688,5114004,5163040,5308016,5399028,5427564,5457560,5552404,5606032,5738620,5776184,5861032,5751756
 "98000","Far West",8,SQINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",1541076,1800144,1792084,1767704,1519608,1415896,1439648,1482260,1552018,1663954,1772078,1863450,1983506,2062206,2118310,2167790,2105984,2195680,2318996,2030460,2172654,1974666,1904006,1868038,1986176,1891592,1798616,1864148,1960185,2007833,1985721,1822493,1900522,2095562,2127826,2056358,1852404,1938168,2032520,2004512
 "98000","Far West",8,SQINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",18506047,18803483,19328623,19563783,19297960,19227836,19120772,19111900,20711933,21553149,22689717,23523021,25097121,26049085,26619045,27206773,28360345,28775941,29289969,30246281,30826453,31167769,31146297,31154865,31275279,31332839,31446763,32097403,33375692,34133436,34913508,35632004,36835999,37448203,37952707,38699715,39606111,39943667,40370287,40218703
 "98000","Far West",8,SQINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",15517420,15756908,16190048,16319824,15974283,15834215,15660187,15626935,16725410,17413870,18293862,18792318,20002833,20618485,20860205,21169877,21991056,22233200,22615828,23515796,24077965,24418921,24403745,24384265,24590781,24615737,24657757,25257025,26421533,27108849,27808245,28427289,29429966,29934766,30309030,30963090,31813693,32023089,32309021,31991477
 "98000","Far West",8,SQINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",142921,149405,151313,156985,161253,157401,155361,158181,177884,184128,191448,197876,192816,202004,209116,216952,212727,216699,216499,224247,222458,220794,222586,230286,237559,241359,250675,253175,238843,237395,235087,237519,247881,250017,251205,254113,251406,247478,247946,248202
 "98000","Far West",8,SQINC5H,200,"B","   Mining","Thousands of dollars",199759,189095,211071,208331,221498,210930,182450,169650,173420,210456,219812,224436,230699,232567,240547,244915,272803,248751,256299,272407,289541,288813,294041,282961,289378,281090,277870,282610,288045,303153,307925,318009,309688,324300,316440,327936,316489,318989,325769,310789
 "98000","Far West",8,SQINC5H,300,"C","   Construction","Thousands of dollars",1493640,1592448,1679580,1679152,1506304,1448708,1437984,1456752,1618950,1727022,1872402,1968446,1992829,2096097,2126229,2213569,2118535,2195831,2207415,2240063,2384217,2373649,2375493,2414857,2382652,2362036,2328328,2350804,2429566,2517018,2565898,2547182,2642557,2766529,2834805,2861377,2833247,2871611,2846943,2820999
 "98000","Far West",8,SQINC5H,400,"D","   Manufacturing","Thousands of dollars",4026692,4029880,4145840,4150216,4152456,3988144,3988724,3893360,4258972,4552808,4898332,5196072,5827008,5999440,5971796,6019584,6590226,6606618,6729414,7278570,7421935,7529367,7446047,7227951,7543373,7475649,7399157,7664757,8113476,8361084,8523488,8794772,9258900,9393212,9471700,9836792,10275688,10225868,10228200,9982784
 "98000","Far West",8,SQINC5H,500,"E","   Transportation and public utilities","Thousands of dollars",1712768,1684840,1766384,1765124,1744708,1818084,1729072,1679884,1786195,1841451,1950231,1989927,2100845,2207469,2166293,2198881,2314090,2303006,2379886,2431178,2449777,2543249,2553821,2544657,2527939,2515255,2525731,2542991,2609745,2688401,2773885,2830333,2953439,2984355,2949579,3034147,3105807,3148019,3186835,3162811
 "98000","Far West",8,SQINC5H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",4473680,4553104,4635608,4743072,4574532,4588224,4498072,4466900,4704352,4783540,4951452,4878196,5207868,5418120,5568732,5590976,5686152,5799480,5849468,5994292,6078927,6131195,6096359,6200623,6120900,6186572,6179180,6255964,6503266,6561266,6742314,6881990,7052373,7129045,7258221,7285925,7490400,7537752,7684380,7612308
 "98000","Far West",8,SQINC5H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",800380,826472,847668,854164,867328,876420,887076,929660,1037021,1103561,1151829,1193329,1177872,1177200,1186740,1218392,1215736,1241524,1276492,1307576,1330395,1354503,1387975,1418743,1441884,1477396,1530812,1579228,1706445,1757669,1809569,1838773,1904912,1927472,1949480,1989044,1973817,2007945,2043761,2073421
 "98000","Far West",8,SQINC5H,800,"I","   Services","Thousands of dollars",2667580,2731664,2752584,2762780,2746204,2746304,2781448,2872548,2968616,3010904,3058356,3144036,3272896,3285588,3390752,3466608,3580787,3621291,3700355,3767463,3900715,3977351,4027423,4064187,4047096,4076380,4166004,4327496,4532147,4682863,4850079,4978711,5060216,5159836,5277600,5373756,5566839,5665427,5745187,5780163
 "98000","Far West",8,SQINC5H,900,"...","  Government and government enterprises","Thousands of dollars",2988627,3046575,3138575,3243959,3323677,3393621,3460585,3484965,3986523,4139279,4395855,4730703,5094288,5430600,5758840,6036896,6369289,6542741,6674141,6730485,6748488,6748848,6742552,6770600,6684498,6717102,6789006,6840378,6954159,7024587,7105263,7204715,7406033,7513437,7643677,7736625,7792418,7920578,8061266,8227226
 "98000","Far West",8,SQINC5H,910,"...","   Federal civilian","Thousands of dollars",991904,994176,1004080,1023868,1063896,1082008,1083108,1072320,1245551,1268267,1325815,1418315,1590035,1696195,1788147,1863231,1921973,1963769,1984693,1983621,1902838,1889914,1877558,1864134,1839333,1829029,1836205,1857001,1902393,1937053,1970649,1998097,2048652,2073264,2099920,2121568,2097228,2131760,2175036,2229648
 "98000","Far West",8,SQINC5H,920,"...","   Military","Thousands of dollars",769424,784332,801056,827556,819768,851952,874496,892380,1138258,1242390,1403978,1618494,1742833,1938125,2108817,2251765,2448430,2541058,2591002,2595422,2585515,2560467,2540091,2520839,2377683,2355639,2342539,2327631,2325954,2319446,2319890,2320306,2353083,2355035,2360471,2353195,2345754,2346194,2349602,2360358
 "98000","Far West",8,SQINC5H,930,"...","   State and local","Thousands of dollars",1227299,1268067,1333439,1392535,1440013,1459661,1502981,1520265,1602714,1628622,1666062,1693894,1761420,1796280,1861876,1921900,1998886,2037914,2098446,2151442,2260135,2298467,2324903,2385627,2467482,2532434,2610262,2655746,2725812,2768088,2814724,2886312,3004298,3085138,3183286,3261862,3349436,3442624,3536628,3637220
"Note: See the included footnote file."
"SQINC5H: Personal Income by Major Component and Earnings by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1948:Q1-1957:Q4. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
