GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "96000","Southwest",6,SQINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",487001,483233,489017,489057,577025,588589,581769,580953,631357,664937,708629,758401,810164,851312,886996,925940,992348,1008988,1029384,1039552,1043904,1049448,1064620,1069588,1122208,1118868,1127292,1138464,1202880,1223272,1247092,1260276,1304920,1335632,1363156,1391572,1461732,1496384,1529412,1553652
 "96000","Southwest",6,SQINC5H,61,"...","  Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",323401,330985,338633,342625,386497,398689,410181,427669,473901,515649,560113,607733,635248,671352,707336,739832,794264,811380,829176,833160,841796,845744,854920,861368,885076,880048,888656,897880,939128,955176,974768,988508,1011844,1037160,1062620,1084104,1113092,1141712,1171396,1199216
 "96000","Southwest",6,SQINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",163600,152248,150384,146432,190528,189900,171588,153284,157456,149288,148516,150668,174916,179960,179660,186108,198084,197608,200208,206392,202108,203704,209700,208220,237132,238820,238636,240584,263752,268096,272324,271768,293076,298472,300536,307468,348640,354672,358016,354436
 "96000","Southwest",6,SQINC5H,70,"..."," Proprietors' income 6/","Thousands of dollars",2927612,3361848,3322284,3345496,3156516,3591904,3749696,3776624,3743168,3157076,3073736,3167920,3544636,3726484,4148692,4078868,3845524,3925080,3945364,3557568,3584752,3565592,3415540,3586328,3571844,3520072,3660856,3581064,3745512,3711124,3673296,3790840,3700892,3696208,3832360,3833932,3882780,4043980,4244092,4164736
 "96000","Southwest",6,SQINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",1137268,1523056,1435776,1402764,1273840,1716812,1881168,1900460,1772820,1139808,999136,1154324,1406256,1480564,1814660,1762996,1451432,1504484,1500628,1041296,1104320,1081368,968408,1090988,1128492,1043564,1176688,1031664,1104400,1039756,910084,966176,874036,838932,927280,897904,864112,1022516,1180392,1164284
 "96000","Southwest",6,SQINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",1790344,1838792,1886508,1942732,1882676,1875092,1868528,1876164,1970348,2017268,2074600,2013596,2138380,2245920,2334032,2315872,2394092,2420596,2444736,2516272,2480432,2484224,2447132,2495340,2443352,2476508,2484168,2549400,2641112,2671368,2763212,2824664,2826856,2857276,2905080,2936028,3018668,3021464,3063700,3000452
 "96000","Southwest",6,SQINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",1574944,1951428,1910440,1907656,1706960,2139416,2315556,2349092,2230048,1590008,1456016,1603724,1845820,1929568,2268776,2208060,1886784,1940556,1932516,1445044,1507220,1484848,1370864,1473020,1510684,1414040,1533300,1386436,1482828,1413816,1292708,1349328,1220896,1193356,1280020,1247340,1227128,1379012,1546220,1534552
 "96000","Southwest",6,SQINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",9238893,9358665,9688721,9795445,10123597,10072757,9916973,9869129,10322645,10816269,11364317,11746605,12514344,12998540,13326700,13578836,14466768,14530712,14827364,15276488,15296016,15454576,15474448,15484364,15605324,15601648,15650920,15944576,16500620,16883944,17275652,17633080,18174620,18522624,18715572,19079208,19541920,19706420,19941328,19844724
 "96000","Southwest",6,SQINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",7773057,7866533,8152953,8209473,8344577,8254325,8063469,8001617,8358441,8787093,9206253,9407501,10031500,10337316,10498432,10612680,11317320,11298532,11536104,11963800,12001488,12167276,12192484,12191980,12210600,12194716,12212320,12484388,12881244,13233348,13587072,13897480,14385592,14679752,14811648,15135640,15545748,15651172,15818032,15636364
 "96000","Southwest",6,SQINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",32093,33569,33973,35225,36321,35461,35065,35717,33717,34889,36257,37453,40504,42412,43896,45588,47916,48796,48828,50608,52924,52700,53164,55044,56248,56960,59180,59724,60184,59972,59516,60224,62432,62888,63092,63828,65748,64772,65000,65192
 "96000","Southwest",6,SQINC5H,200,"B","   Mining","Thousands of dollars",854136,824884,911940,900996,958624,904908,801832,752272,767496,926476,969232,986792,1024996,1037328,1075520,1081124,1234068,1121068,1152408,1211144,1241416,1247212,1270384,1232472,1319640,1266000,1257740,1282908,1312968,1383384,1421052,1477140,1515188,1591448,1550024,1612064,1606164,1606928,1632152,1559148
 "96000","Southwest",6,SQINC5H,300,"C","   Construction","Thousands of dollars",803484,858840,909496,909308,877956,846456,841684,853448,872024,928064,998692,1046108,1117692,1160280,1176072,1196884,1265608,1270988,1308084,1331824,1235732,1221656,1220896,1242784,1158384,1160336,1142628,1159104,1200064,1239288,1260896,1252252,1277764,1335196,1365932,1377000,1464672,1483816,1477796,1472760
 "96000","Southwest",6,SQINC5H,400,"D","   Manufacturing","Thousands of dollars",1363588,1367232,1408508,1410152,1462584,1403980,1403316,1369884,1443768,1543364,1662332,1765324,1946184,2009256,2003180,2019280,2200968,2206476,2250128,2440136,2533244,2573904,2548980,2476460,2598764,2576020,2551704,2635856,2750432,2837760,2893000,2986368,3125512,3171536,3198856,3329096,3495456,3477288,3480228,3398432
 "96000","Southwest",6,SQINC5H,500,"E","   Transportation and public utilities","Thousands of dollars",1001240,985708,1033692,1033344,1042448,1085804,1032692,1002884,1029528,1060092,1122752,1146192,1208296,1271888,1246976,1266116,1357808,1350400,1396996,1421704,1412348,1469440,1476808,1472368,1441892,1432968,1439896,1451084,1450240,1494576,1542272,1574928,1644496,1661568,1642656,1690016,1722096,1746380,1763900,1751644
 "96000","Southwest",6,SQINC5H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",2214988,2254488,2295140,2353108,2352336,2359932,2311028,2292076,2430908,2467984,2549812,2502668,2689120,2806092,2891804,2894924,2998468,3059308,3086148,3166220,3130636,3158936,3138140,3196360,3185808,3223120,3216848,3258660,3372608,3396988,3491824,3559252,3660008,3700600,3771192,3783292,3843836,3866540,3942792,3903484
 "96000","Southwest",6,SQINC5H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",325612,336296,344992,347536,368012,371528,375420,392148,434820,460680,480048,497444,508540,509184,513884,528052,571420,583656,600196,614940,643808,655888,671544,686568,685620,702296,727140,749248,772644,793840,817104,829484,857768,869384,880076,897324,915244,930876,946540,960540
 "96000","Southwest",6,SQINC5H,800,"I","   Services","Thousands of dollars",1177916,1205516,1215212,1219804,1246296,1246256,1262432,1303188,1346180,1365544,1387128,1425520,1496168,1500876,1547100,1580712,1641064,1657840,1693316,1727224,1751380,1787540,1812568,1829924,1764244,1777016,1817184,1887804,1962104,2027540,2101408,2157832,2242424,2287132,2339820,2383020,2432532,2474572,2509624,2525164
 "96000","Southwest",6,SQINC5H,900,"...","  Government and government enterprises","Thousands of dollars",1465836,1492132,1535768,1585972,1779020,1818432,1853504,1867512,1964204,2029176,2158064,2339104,2482844,2661224,2828268,2966156,3149448,3232180,3291260,3312688,3294528,3287300,3281964,3292384,3394724,3406932,3438600,3460188,3619376,3650596,3688580,3735600,3789028,3842872,3903924,3943568,3996172,4055248,4123296,4208360
 "96000","Southwest",6,SQINC5H,910,"...","   Federal civilian","Thousands of dollars",514932,516056,521236,531520,556296,565760,566312,560676,558380,563300,585936,626908,703304,751592,792916,826444,886016,905336,914572,913124,886700,878524,872320,866476,881564,878844,883976,894712,944708,961072,977360,991132,1050936,1065928,1081776,1094556,1110248,1131104,1157220,1190588
 "96000","Southwest",6,SQINC5H,920,"...","   Military","Thousands of dollars",382956,390244,398260,411008,567868,589716,605032,617204,679644,727720,816268,943184,991588,1106312,1202928,1280780,1397564,1444176,1467752,1466664,1447088,1432824,1423428,1414436,1471568,1457960,1451180,1442240,1521644,1518568,1521160,1524040,1487072,1492720,1497448,1490412,1486048,1485076,1488004,1499508
 "96000","Southwest",6,SQINC5H,930,"...","   State and local","Thousands of dollars",567948,585832,616272,643444,654856,662956,682160,689632,726180,738156,755860,769012,787952,803320,832424,858932,865868,882668,908936,932900,960740,975952,986216,1011472,1041592,1070128,1103444,1123236,1153024,1170956,1190060,1220428,1251020,1284224,1324700,1358600,1399876,1439068,1478072,1518264
"Note: See the included footnote file."
"SQINC5H: Personal Income by Major Component and Earnings by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1948:Q1-1957:Q4. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
